Study_ID,filename,variable,group_id,mean,sd,se,error_type,plot_type,software,note
S_063,Chen_2023,TL,"PFPeA, species 5",3.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFPeA, species 6",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFPeA, species 7",3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFPeA, species 8",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFPeA, species 9",3.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFPeA, species 10",2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHxA, species 1",4.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHxA, species 2",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHxA, species 3",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHxA, species 4",3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHxA, species 5",3.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHxA, species 6",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHxA, species 7",3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHxA, species 8",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHxA, species 9",3.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHxA, species 10",2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBS, species 1",4.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBS, species 2",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBS, species 3",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBS, species 4",3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBS, species 5",3.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBS, species 6",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBS, species 7",3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBS, species 8",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBS, species 9",3.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFBS, species 10",2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHpA, species 1",4.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHpA, species 2",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHpA, species 3",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHpA, species 4",3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHpA, species 5",3.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHpA, species 6",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHpA, species 7",3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHpA, species 8",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHpA, species 9",3.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFHpA, species 10",2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOA, species 1",4.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOA, species 2",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOA, species 3",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOA, species 4",3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOA, species 5",3.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOA, species 6",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOA, species 7",3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOA, species 8",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOA, species 9",3.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOA, species 10",2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PF4OPeA, species 1",4.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PF4OPeA, species 2",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PF4OPeA, species 3",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PF4OPeA, species 4",3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PF4OPeA, species 5",3.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PF4OPeA, species 6",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PF4OPeA, species 7",3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PF4OPeA, species 8",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PF4OPeA, species 9",3.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PF4OPeA, species 10",2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFNA, species 1",4.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFNA, species 2",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFNA, species 3",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFNA, species 4",3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFNA, species 5",3.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFNA, species 6",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFNA, species 7",3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFNA, species 8",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFNA, species 9",3.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFNA, species 10",2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDA, species 1",4.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDA, species 2",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDA, species 3",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDA, species 4",3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDA, species 5",3.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDA, species 6",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDA, species 7",3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDA, species 8",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDA, species 9",3.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDA, species 10",2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOS, species 1",4.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOS, species 2",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOS, species 3",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOS, species 4",3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOS, species 5",3.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOS, species 6",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOS, species 7",3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOS, species 8",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOS, species 9",3.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFOS, species 10",2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFUnDA, species 1",4.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFUnDA, species 2",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFUnDA, species 3",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFUnDA, species 4",3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFUnDA, species 5",3.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFUnDA, species 6",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFUnDA, species 7",3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFUnDA, species 8",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFUnDA, species 9",3.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFUnDA, species 10",2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"a62ClPFESA, species 1",4.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"a62ClPFESA, species 2",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"a62ClPFESA, species 3",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"a62ClPFESA, species 4",3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"a62ClPFESA, species 5",3.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"a62ClPFESA, species 6",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"a62ClPFESA, species 7",3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"a62ClPFESA, species 8",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"a62ClPFESA, species 9",3.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"a62ClPFESA, species 10",2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDoDA, species 1",4.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDoDA, species 2",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDoDA, species 3",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDoDA, species 4",3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDoDA, species 5",3.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDoDA, species 6",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDoDA, species 7",3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDoDA, species 8",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDoDA, species 9",3.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFDoDA, species 10",2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTrDA, species 1",4.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTrDA, species 2",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTrDA, species 3",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTrDA, species 4",3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTrDA, species 5",3.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTrDA, species 6",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTrDA, species 7",3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTrDA, species 8",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTrDA, species 9",3.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTrDA, species 10",2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTeDA, species 1",4.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTeDA, species 2",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTeDA, species 3",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTeDA, species 4",3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTeDA, species 5",3.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTeDA, species 6",3.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTeDA, species 7",3.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTeDA, species 8",3.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTeDA, species 9",3.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_063,Chen_2023,TL,"PFTeDA, species 10",2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,PFCs,estimate 1,208,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,PFCs,estimate 2,42.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,PFCs,estimate 3,25.9,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,PFCs,estimate 4,74.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,PFCs,estimate 5,184,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,PFCs,estimate 6,638,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,PFCs,estimate 7,218,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,PFCs,estimate 8,99,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,PFCs,estimate 9,88.3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,PFCs,estimate 10,42.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,PFCs,estimate 11,214,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,PFCs,estimate 12,143,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,PFCs,estimate 13,56.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,PFCs,estimate 14,58.5,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,PFCs,estimate 15,190,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,PFCs,estimate 16,223,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,delta_15N,estimate 1,6.06,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,delta_15N,estimate 2,8.86,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,delta_15N,estimate 3,5.83,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,delta_15N,estimate 4,6.3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,delta_15N,estimate 5,7.31,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,delta_15N,estimate 6,9.63,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,delta_15N,estimate 7,12.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,delta_15N,estimate 8,8.37,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,delta_15N,estimate 9,5.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,delta_15N,estimate 10,7.44,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,delta_15N,estimate 11,5.61,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,delta_15N,estimate 12,8.27,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,delta_15N,estimate 13,6.29,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,delta_15N,estimate 14,6.69,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,delta_15N,estimate 15,10.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_064,Yordy_2013,delta_15N,estimate 16,13.7,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFBA,"PFBA, species 1",6.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFBA,"PFBA, species 2",5,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFBA,"PFBA, species 3",8,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFBA,"PFBA, species 4",6.3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFBA,"PFBA, species 5",16,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFBA,"PFBA, species 6",0.85,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFBA,"PFBA, species 7",0.85,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFBA,"PFBA, species 8",1.9,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFBA,"PFBA, species 9",0.27,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFBA,"PFBA, species 10",0.33,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFBA, species 1",5.4,0.17,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFBA, species 2",7,0.73,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFBA, species 3",8.9,0.5,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFBA, species 4",12,2,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFBA, species 5",10,1.1,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFBA, species 6",10,1.9,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFBA, species 7",9.6,1.3,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFBA, species 8",8.8,0.88,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFBA, species 9",9.3,1.4,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFBA, species 10",7.5,0.11,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHxA,"PFHxA, species 1",0.12,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHxA,"PFHxA, species 2",0.12,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHxA,"PFHxA, species 3",0.31,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHxA,"PFHxA, species 4",0.63,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHxA,"PFHxA, species 5",1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHxA,"PFHxA, species 6",0.31,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHxA,"PFHxA, species 7",0.31,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHxA,"PFHxA, species 8",0.12,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHxA,"PFHxA, species 9",0.16,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHxA, species 1",5.4,0.17,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHxA, species 2",7,0.73,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHxA, species 3",8.9,0.5,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHxA, species 4",12,2,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHxA, species 5",10,1.1,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHxA, species 6",10,1.9,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHxA, species 7",9.6,1.3,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHxA, species 8",8.8,0.88,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHxA, species 9",9.3,1.4,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHxA, species 10",7.5,0.11,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHpA,"PFHpA, species 1",0.11,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHpA,"PFHpA, species 2",0.18,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHpA,"PFHpA, species 3",0.29,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHpA,"PFHpA, species 4",0.73,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHpA,"PFHpA, species 5",0.26,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHpA,"PFHpA, species 6",0.42,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHpA,"PFHpA, species 7",0.42,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHpA,"PFHpA, species 8",0.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHpA,"PFHpA, species 9",0.2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFHpA,"PFHpA, species 10",0.076,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHpA, species 1",5.4,0.17,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHpA, species 2",7,0.73,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHpA, species 3",8.9,0.5,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHpA, species 4",12,2,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHpA, species 5",10,1.1,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHpA, species 6",10,1.9,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHpA, species 7",9.6,1.3,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHpA, species 8",8.8,0.88,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHpA, species 9",9.3,1.4,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFHpA, species 10",7.5,0.11,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFOA,"PFOA, species 1",1.3,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFOA,"PFOA, species 2",2.6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFOA,"PFOA, species 3",8.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFOA,"PFOA, species 4",19,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFOA,"PFOA, species 5",6,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFOA,"PFOA, species 6",3.5,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFOA,"PFOA, species 7",3.5,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFOA,"PFOA, species 8",1.1,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFOA,"PFOA, species 9",1.4,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,PFOA,"PFOA, species 10",2,NA,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFOA, species 1",5.4,0.17,NA,NA,NA,NA,Raw data extracted from Table 1.
S_065,Mo_2024,delta_15N,"PFOA, species 2",7,0.73,NA,NA,NA,NA,Raw data extracted from Table 1.
