Initial_check,Initials_data_extraction,TMS_ID,FW_ID,Study_ID,PFAS_ID,Sample_type,Sample_type_comment,Biomass_conversion,Biomass_conversion_comment,Regression_type,Regression_type_comment,Conc_determ_method,Conc_determ_method_comment,Undetected_strategy_LOD,Undetected_strategy_LOQ,TMF_formula,TMF,TMF_lower_95CI,TMF_upper_95CI,TMF_se,TMS,TMS_lower_95CI,TMS_upper_95CI,TMS_se,TMS_calculated,TMS_se_calculated,n_samples,n_obs,n_obs_comment,tau/rho,intercept,pvalue,pvalue_adj,r,TMS_comment
,LR,TMS_961,FW_114,S_060,PFDA,specific tissues,Whole fish were analyzed after removal of the stomach and gastrointestinal tract. The soft tissues of snails were analyzed as pooled samples.,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,10^slope,na,na,na,na,na,na,na,na,-0.04466,0.15755,13,,,na,na,na,na,na,Raw data extracted from Table 1.
,LR,TMS_962,FW_114,S_060,PFUnDA,specific tissues,Whole fish were analyzed after removal of the stomach and gastrointestinal tract. The soft tissues of snails were analyzed as pooled samples.,no,na,Linear regression,na,wet weight concentrations (ww),na,na,na,10^slope,na,na,na,na,na,na,na,na,-0.23956,0.4203,13,,,na,na,na,na,na,Raw data extracted from Table 1.
,LR,TMS_963,FW_115,S_061,PFNA,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,wet weight concentrations (ww),na,censored regression functions,censored regression functions,e^slope,5.31,1.67,16.85,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S12.
,LR,TMS_964,FW_115,S_061,PFOS,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,wet weight concentrations (ww),na,censored regression functions,censored regression functions,e^slope,20.7,8.14,52.61,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S12.
,LR,TMS_965,FW_116,S_061,PFNA,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,wet weight concentrations (ww),na,censored regression functions,censored regression functions,e^slope,3.46,1.44,8.28,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S12.
,LR,TMS_966,FW_116,S_061,PFOS,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,wet weight concentrations (ww),na,censored regression functions,censored regression functions,e^slope,7.85,3.5,17.59,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S12.
,LR,TMS_967,FW_117,S_061,PFNA,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,wet weight concentrations (ww),na,censored regression functions,censored regression functions,e^slope,3.6,1.81,7.13,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S12.
,LR,TMS_968,FW_117,S_061,PFOS,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,wet weight concentrations (ww),na,censored regression functions,censored regression functions,e^slope,6.23,3.06,12.7,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S12.
,LR,TMS_969,FW_118,S_061,PFNA,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,wet weight concentrations (ww),na,censored regression functions,censored regression functions,e^slope,5.21,2.67,10.16,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S12.
,LR,TMS_970,FW_118,S_061,PFOS,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,wet weight concentrations (ww),na,censored regression functions,censored regression functions,e^slope,3.67,1.27,10.62,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S12.
,LR,TMS_971,FW_119,S_061,PFNA,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,wet weight concentrations (ww),na,censored regression functions,censored regression functions,e^slope,2.97,1.55,5.71,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S12.
,LR,TMS_972,FW_119,S_061,PFOS,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,wet weight concentrations (ww),na,censored regression functions,censored regression functions,e^slope,6.36,3.71,10.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S12.
,LR,TMS_973,FW_120,S_061,PFNA,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,wet weight concentrations (ww),na,censored regression functions,censored regression functions,e^slope,2.6,1.43,4.72,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S12.
,LR,TMS_974,FW_120,S_061,PFOS,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,wet weight concentrations (ww),na,censored regression functions,censored regression functions,e^slope,6.49,3.04,13.85,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S12.
,LR,TMS_975,FW_121,S_061,PFOA,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,apparent chemical activities corrected concentrations,"""To convert concentrations of PFAS within biota to apparent chemical activities (a), which are chemical activities with no specified standard reference phase for PFAS, we used eq 4 to estimate the sorptive capacity of PFAS in biota with distribution coefficients measured by Allendorf et al.39 at 37 °C, which is an environmentally relevant body temperature for bird""",censored regression functions,censored regression functions,e^slope,1.29,na,na,0.19,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S16.
,LR,TMS_976,FW_121,S_061,PFNA,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,apparent chemical activities corrected concentrations,"""To convert concentrations of PFAS within biota to apparent chemical activities (a), which are chemical activities with no specified standard reference phase for PFAS, we used eq 4 to estimate the sorptive capacity of PFAS in biota with distribution coefficients measured by Allendorf et al.39 at 37 °C, which is an environmentally relevant body temperature for bird""",censored regression functions,censored regression functions,e^slope,2.75,na,na,0.62,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S16.
,LR,TMS_977,FW_121,S_061,PFDA,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,apparent chemical activities corrected concentrations,"""To convert concentrations of PFAS within biota to apparent chemical activities (a), which are chemical activities with no specified standard reference phase for PFAS, we used eq 4 to estimate the sorptive capacity of PFAS in biota with distribution coefficients measured by Allendorf et al.39 at 37 °C, which is an environmentally relevant body temperature for bird""",censored regression functions,censored regression functions,e^slope,3.25,na,na,0.62,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S16.
,LR,TMS_978,FW_121,S_061,PFUnDA,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,apparent chemical activities corrected concentrations,"""To convert concentrations of PFAS within biota to apparent chemical activities (a), which are chemical activities with no specified standard reference phase for PFAS, we used eq 4 to estimate the sorptive capacity of PFAS in biota with distribution coefficients measured by Allendorf et al.39 at 37 °C, which is an environmentally relevant body temperature for bird""",censored regression functions,censored regression functions,e^slope,2.24,na,na,0.33,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S16.
,LR,TMS_979,FW_121,S_061,PFDoDA,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,apparent chemical activities corrected concentrations,"""To convert concentrations of PFAS within biota to apparent chemical activities (a), which are chemical activities with no specified standard reference phase for PFAS, we used eq 4 to estimate the sorptive capacity of PFAS in biota with distribution coefficients measured by Allendorf et al.39 at 37 °C, which is an environmentally relevant body temperature for bird""",censored regression functions,censored regression functions,e^slope,2.04,na,na,0.41,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S16.
,LR,TMS_980,FW_121,S_061,PFTrDA,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,apparent chemical activities corrected concentrations,"""To convert concentrations of PFAS within biota to apparent chemical activities (a), which are chemical activities with no specified standard reference phase for PFAS, we used eq 4 to estimate the sorptive capacity of PFAS in biota with distribution coefficients measured by Allendorf et al.39 at 37 °C, which is an environmentally relevant body temperature for bird""",censored regression functions,censored regression functions,e^slope,1.6,na,na,0.33,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S16.
,LR,TMS_981,FW_121,S_061,PFTeDA,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,apparent chemical activities corrected concentrations,"""To convert concentrations of PFAS within biota to apparent chemical activities (a), which are chemical activities with no specified standard reference phase for PFAS, we used eq 4 to estimate the sorptive capacity of PFAS in biota with distribution coefficients measured by Allendorf et al.39 at 37 °C, which is an environmentally relevant body temperature for bird""",censored regression functions,censored regression functions,e^slope,1.57,na,na,0.36,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S16.
,LR,TMS_982,FW_121,S_061,PFHxDA,specific tissues,"""we homogenized eggs by whisking the yolk and albumen together and for the songbirds, we plucked them of feathers and clipped off large keratinized or boney tissues (e.g. beaks, wings, legs, and feet) as Cooper's hawks typically pluck their prey then eat the head, viscera, and muscle tissues in sequence"". Text from reference: Fremlin, K. M.; Elliott, J. E.; Green, D. J.; Drouillard, K. G.;Harner, T.; Eng, A.; Gobas, F. A. P. C. Trophic magnification oflegacy persistent organic pollutants in an urban terrestrial food web.Sci. Total Environ. 2020, 714, No. 136746",no,na,Linear regression,na,apparent chemical activities corrected concentrations,"""To convert concentrations of PFAS within biota to apparent chemical activities (a), which are chemical activities with no specified standard reference phase for PFAS, we used eq 4 to estimate the sorptive capacity of PFAS in biota with distribution coefficients measured by Allendorf et al.39 at 37 °C, which is an environmentally relevant body temperature for bird""",censored regression functions,censored regression functions,e^slope,0.8,na,na,0.1,na,na,na,na,na,na,na,na,na,na,na,na,na,na,Data extracted from Table S16.
